Capacidad Útil Energía [GWh],Volumen Útil Energía [GWh],Fecha,Cero
17305.348989,13140.142200000006,2022-06-14 00:00:00,0
17305.348989,13238.241700000002,2022-06-15 00:00:00,0
17305.348989,13324.054199999999,2022-06-16 00:00:00,0
17305.348989,13323.8663,2022-06-17 00:00:00,0
17305.348989,13338.106699999998,2022-06-18 00:00:00,0
17305.348989,13430.695899999999,2022-06-19 00:00:00,0
17305.348989,13463.475100000001,2022-06-20 00:00:00,0
17305.348989,13448.2036,2022-06-21 00:00:00,0
17305.348989,13462.361299999999,2022-06-22 00:00:00,0
17305.348989,13496.680699999999,2022-06-23 00:00:00,0
17305.348989,13525.0678,2022-06-24 00:00:00,0
17305.348989,13621.205600000003,2022-06-25 00:00:00,0
17305.348989,13794.279100000002,2022-06-26 00:00:00,0
17305.348989,13868.6323,2022-06-27 00:00:00,0
17305.348989,13998.228599999999,2022-06-28 00:00:00,0
17305.348989,14085.001300000002,2022-06-29 00:00:00,0
17305.348989,14094.800099999999,2022-06-30 00:00:00,0
17305.348989,14085.975199999999,2022-07-01 00:00:00,0
17305.348989,14123.876100000001,2022-07-02 00:00:00,0
17305.348989,14134.340299999998,2022-07-03 00:00:00,0
17305.348989,14267.832200000004,2022-07-04 00:00:00,0
17305.348989,14302.3856,2022-07-05 00:00:00,0
17305.348989,14338.3263,2022-07-06 00:00:00,0
17305.348989,14345.5144,2022-07-07 00:00:00,0
17305.348989,14429.9235,2022-07-08 00:00:00,0
17305.348989,14404.172600000002,2022-07-09 00:00:00,0
17305.348989,14404.745200000003,2022-07-10 00:00:00,0
17301.711321,14468.1325,2022-07-11 00:00:00,0
17301.711321,14463.396500000003,2022-07-12 00:00:00,0
17301.711321,14525.994499999999,2022-07-13 00:00:00,0
17301.711321,14527.1681,2022-07-14 00:00:00,0
17301.711321,14485.312400000003,2022-07-15 00:00:00,0
17301.711321,14441.187799999998,2022-07-16 00:00:00,0
17301.711321,14484.418599999997,2022-07-17 00:00:00,0
17301.711321,14523.6891,2022-07-18 00:00:00,0
17301.711321,14499.287999999999,2022-07-19 00:00:00,0
17301.711321,14527.419000000002,2022-07-20 00:00:00,0
17301.711321,14509.785699999999,2022-07-21 00:00:00,0
17301.711321,14520.569200000004,2022-07-22 00:00:00,0
17301.711321,14555.698699999999,2022-07-23 00:00:00,0
17301.711321,14588.133900000003,2022-07-24 00:00:00,0
17343.501310999996,14669.6199,2022-07-25 00:00:00,0
17343.501310999996,14711.875899999997,2022-07-26 00:00:00,0
17343.501310999996,14750.423200000001,2022-07-27 00:00:00,0
17343.501310999996,14937.114800000001,2022-07-28 00:00:00,0
17343.501310999996,15013.356600000001,2022-07-29 00:00:00,0
17343.501310999996,15006.775,2022-07-30 00:00:00,0
17343.501310999996,15005.240899999999,2022-07-31 00:00:00,0
17343.501310999996,15082.925999999998,2022-08-01 00:00:00,0
17343.501310999996,15173.479,2022-08-02 00:00:00,0
17343.501310999996,15132.2097,2022-08-03 00:00:00,0
17362.774534,15121.690599999998,2022-08-04 00:00:00,0
17362.774534,15171.925200000001,2022-08-05 00:00:00,0
17362.774534,15321.659099999999,2022-08-06 00:00:00,0
17362.774534,15259.233200000004,2022-08-07 00:00:00,0
17362.774534,15201.517199999997,2022-08-08 00:00:00,0
17362.774534,15179.831199999999,2022-08-09 00:00:00,0
17362.774534,15168.327899999998,2022-08-10 00:00:00,0
17362.774534,15152.263299999995,2022-08-11 00:00:00,0
17362.774534,15117.156800000002,2022-08-12 00:00:00,0
17362.774534,15101.1821,2022-08-13 00:00:00,0
17362.774534,15151.162999999999,2022-08-14 00:00:00,0
17362.774534,15203.568900000002,2022-08-15 00:00:00,0
17362.774534,15207.837300000001,2022-08-16 00:00:00,0
17362.774534,15147.561599999999,2022-08-17 00:00:00,0
17362.774534,15084.084600000004,2022-08-18 00:00:00,0
17362.774534,15034.952000000001,2022-08-19 00:00:00,0
17362.774534,15020.300599999999,2022-08-20 00:00:00,0
17362.774534,15014.8386,2022-08-21 00:00:00,0
17362.774534,15039.358100000003,2022-08-22 00:00:00,0
17362.774534,14989.586599999999,2022-08-23 00:00:00,0
17362.774534,14923.591999999999,2022-08-24 00:00:00,0
17362.774534,14861.1814,2022-08-25 00:00:00,0
17362.774534,14802.2383,2022-08-26 00:00:00,0
17362.774534,14755.2121,2022-08-27 00:00:00,0
17362.774534,14779.759999999998,2022-08-28 00:00:00,0
17362.774534,14833.7724,2022-08-29 00:00:00,0
17362.774534,14767.7157,2022-08-30 00:00:00,0
17362.774534,14774.6529,2022-08-31 00:00:00,0
17362.774534,14773.227599999997,2022-09-01 00:00:00,0
17362.774534,14769.599199999997,2022-09-02 00:00:00,0
17362.774534,14832.389899999996,2022-09-03 00:00:00,0
17362.774534,14840.464399999997,2022-09-04 00:00:00,0
17355.521806,14776.528799999998,2022-09-05 00:00:00,0
17355.521806,14748.497499999998,2022-09-06 00:00:00,0
17355.521806,14723.274899999999,2022-09-07 00:00:00,0
17355.521806,14700.3924,2022-09-08 00:00:00,0
17355.521806,14685.617,2022-09-09 00:00:00,0
17355.521806,14657.1543,2022-09-10 00:00:00,0
17355.521806,14655.2862,2022-09-11 00:00:00,0
17355.521806,14650.836599999999,2022-09-12 00:00:00,0
17355.521806,14689.6691,2022-09-13 00:00:00,0
17355.521806,14704.8346,2022-09-14 00:00:00,0
17355.521806,14686.441299999999,2022-09-15 00:00:00,0
17355.521806,14821.5535,2022-09-16 00:00:00,0
17355.521806,14799.3741,2022-09-17 00:00:00,0
17355.521806,14851.2397,2022-09-18 00:00:00,0
17355.521806,14953.787499999999,2022-09-19 00:00:00,0
17355.521806,14852.889099999999,2022-09-20 00:00:00,0
17355.521806,14814.3494,2022-09-21 00:00:00,0
17355.521806,14816.737000000001,2022-09-22 00:00:00,0
17355.521806,14818.899400000002,2022-09-23 00:00:00,0
17355.521806,14848.9761,2022-09-24 00:00:00,0
17355.521806,14873.8808,2022-09-25 00:00:00,0
17355.521806,14826.311599999997,2022-09-26 00:00:00,0
17355.521806,14740.6509,2022-09-27 00:00:00,0
17355.521806,14650.962399999999,2022-09-28 00:00:00,0
17355.521806,14593.826200000001,2022-09-29 00:00:00,0
17811.773806,14580.2851,2022-09-30 00:00:00,0
17811.773806,14831.733999999999,2022-10-01 00:00:00,0
17811.773806,14797.109999999997,2022-10-02 00:00:00,0
17811.773806,14722.337,2022-10-03 00:00:00,0
17811.773806,14673.300000000001,2022-10-04 00:00:00,0
17811.773806,14652.6185,2022-10-05 00:00:00,0
17811.773806,14641.289299999997,2022-10-06 00:00:00,0
17811.773806,14658.880500000001,2022-10-07 00:00:00,0
17811.773806,14738.147700000001,2022-10-08 00:00:00,0
17811.773806,14762.610900000001,2022-10-09 00:00:00,0
17804.432555,14741.849200000002,2022-10-10 00:00:00,0
17804.432555,14697.941999999997,2022-10-11 00:00:00,0
17804.432555,14621.680600000002,2022-10-12 00:00:00,0
17804.432555,14559.728599999999,2022-10-13 00:00:00,0
17804.432555,14509.436899999999,2022-10-14 00:00:00,0
17804.432555,14476.805900000001,2022-10-15 00:00:00,0
17804.432555,14515.637799999999,2022-10-16 00:00:00,0
17804.432555,14557.8409,2022-10-17 00:00:00,0
17804.432555,14612.920600000003,2022-10-18 00:00:00,0
17804.432555,14682.663000000002,2022-10-19 00:00:00,0
17804.432555,14803.129299999999,2022-10-20 00:00:00,0
17804.432555,14825.744199999997,2022-10-21 00:00:00,0
17804.432555,14890.625499999996,2022-10-22 00:00:00,0
17804.432555,14981.8961,2022-10-23 00:00:00,0
17804.432555,15026.4992,2022-10-24 00:00:00,0
17804.432555,15053.765799999997,2022-10-25 00:00:00,0
17804.432555,15081.9759,2022-10-26 00:00:00,0
17804.432555,15137.077700000002,2022-10-27 00:00:00,0
17804.432555,15265.7526,2022-10-28 00:00:00,0
17804.432555,15343.5168,2022-10-29 00:00:00,0
17804.432555,15319.7106,2022-10-30 00:00:00,0
17804.432555,15253.3437,2022-10-31 00:00:00,0
17804.432555,15180.3319,2022-11-01 00:00:00,0
17804.432555,15188.9461,2022-11-02 00:00:00,0
17804.432555,15204.729299999999,2022-11-03 00:00:00,0
17804.432555,15200.921899999998,2022-11-04 00:00:00,0
17804.432555,15206.060800000001,2022-11-05 00:00:00,0
17804.432555,15245.680299999998,2022-11-06 00:00:00,0
17804.432555,15268.725400000003,2022-11-07 00:00:00,0
17825.009631,15360.228000000001,2022-11-08 00:00:00,0
17825.009631,15443.4742,2022-11-09 00:00:00,0
17825.009631,15530.063400000001,2022-11-10 00:00:00,0
17825.009631,15530.622,2022-11-11 00:00:00,0
17825.009631,15571.6895,2022-11-12 00:00:00,0
17825.009631,15634.978499999997,2022-11-13 00:00:00,0
17825.009631,15649.798000000003,2022-11-14 00:00:00,0
17825.009631,15621.9857,2022-11-15 00:00:00,0
17825.009631,15573.889200000001,2022-11-16 00:00:00,0
17825.009631,15508.502900000003,2022-11-17 00:00:00,0
17825.009631,15492.948600000002,2022-11-18 00:00:00,0
17825.009631,15449.277200000002,2022-11-19 00:00:00,0
17825.009631,15427.617600000001,2022-11-20 00:00:00,0
17825.009631,15383.0392,2022-11-21 00:00:00,0
17825.009631,15381.309,2022-11-22 00:00:00,0
17825.009631,15377.832,2022-11-23 00:00:00,0
17825.009631,15376.968299999999,2022-11-24 00:00:00,0
17825.009631,15350.8881,2022-11-25 00:00:00,0
17825.009631,15357.140800000003,2022-11-26 00:00:00,0
17825.009631,15385.472700000002,2022-11-27 00:00:00,0
17825.009631,15436.094099999998,2022-11-28 00:00:00,0
17825.009631,15505.956700000002,2022-11-29 00:00:00,0
17825.009631,15533.013,2022-11-30 00:00:00,0
18194.181867,15635.155199999997,2022-12-01 00:00:00,0
18194.181867,15581.201099999998,2022-12-02 00:00:00,0
18194.181867,15556.761799999997,2022-12-03 00:00:00,0
18194.181867,15554.826500000001,2022-12-04 00:00:00,0
18194.181867,15531.531500000001,2022-12-05 00:00:00,0
18194.181867,15507.357500000004,2022-12-06 00:00:00,0
18194.181867,15490.9708,2022-12-07 00:00:00,0
18194.181867,15502.6471,2022-12-08 00:00:00,0
18194.181867,15465.464099999997,2022-12-09 00:00:00,0
18194.181867,15423.0009,2022-12-10 00:00:00,0
18194.181867,15409.333100000002,2022-12-11 00:00:00,0
18194.181867,15390.5932,2022-12-12 00:00:00,0
18194.181867,15343.631,2022-12-13 00:00:00,0
18194.181867,15289.323699999999,2022-12-14 00:00:00,0
18194.181867,15236.134400000003,2022-12-15 00:00:00,0
18194.181867,15175.113099999999,2022-12-16 00:00:00,0
18194.181867,15128.451299999999,2022-12-17 00:00:00,0
18194.181867,15097.793200000002,2022-12-18 00:00:00,0
18194.181867,15041.048400000001,2022-12-19 00:00:00,0
18194.181867,14968.2841,2022-12-20 00:00:00,0
18194.181867,14907.2944,2022-12-21 00:00:00,0
18194.181867,14826.9451,2022-12-22 00:00:00,0
18194.181867,14742.344299999999,2022-12-23 00:00:00,0
18194.181867,14690.121699999998,2022-12-24 00:00:00,0
18194.181867,14671.4501,2022-12-25 00:00:00,0
18194.181867,14624.306499999999,2022-12-26 00:00:00,0
18194.181867,14584.3074,2022-12-27 00:00:00,0
18194.181867,14529.442599999998,2022-12-28 00:00:00,0
18194.181867,14457.775900000002,2022-12-29 00:00:00,0
18194.181867,14401.2775,2022-12-30 00:00:00,0
18194.181867,14380.934399999998,2022-12-31 00:00:00,0
18194.181867,14374.445700000002,2023-01-01 00:00:00,0
18194.181867,14342.133800000001,2023-01-02 00:00:00,0
18194.181867,14311.3727,2023-01-03 00:00:00,0
18194.181867,14259.4843,2023-01-04 00:00:00,0
18194.181867,14204.531599999997,2023-01-05 00:00:00,0
18194.181867,14169.8215,2023-01-06 00:00:00,0
18194.181867,14184.9716,2023-01-07 00:00:00,0
18194.181867,14211.7194,2023-01-08 00:00:00,0
18194.181867,14207.5821,2023-01-09 00:00:00,0
18194.181867,14231.2298,2023-01-10 00:00:00,0
18194.181867,14270.684600000002,2023-01-11 00:00:00,0
18194.181867,14304.690200000003,2023-01-12 00:00:00,0
18194.181867,14297.673800000002,2023-01-13 00:00:00,0
18194.181867,14286.777099999998,2023-01-14 00:00:00,0
18194.181867,14272.345000000003,2023-01-15 00:00:00,0
18194.181867,14223.1113,2023-01-16 00:00:00,0
18194.181867,14159.094199999998,2023-01-17 00:00:00,0
18194.181867,14128.657499999998,2023-01-18 00:00:00,0
18194.181867,14073.672700000003,2023-01-19 00:00:00,0
18194.181867,14006.692700000003,2023-01-20 00:00:00,0
18194.181867,13938.4729,2023-01-21 00:00:00,0
18194.181867,13888.634399999999,2023-01-22 00:00:00,0
18194.181867,13795.805299999996,2023-01-23 00:00:00,0
18194.181867,13694.273399999998,2023-01-24 00:00:00,0
18194.181867,13585.065899999998,2023-01-25 00:00:00,0
18194.181867,13473.576999999996,2023-01-26 00:00:00,0
18194.181867,13371.0354,2023-01-27 00:00:00,0
18194.181867,13264.9752,2023-01-28 00:00:00,0
18194.181867,13190.136499999999,2023-01-29 00:00:00,0
18194.181867,13085.013299999999,2023-01-30 00:00:00,0
18194.181867,12978.3428,2023-01-31 00:00:00,0
18194.181867,12885.589400000003,2023-02-01 00:00:00,0
18194.181867,12807.240499999998,2023-02-02 00:00:00,0
18194.181867,12728.962999999998,2023-02-03 00:00:00,0
18194.181867,12670.3803,2023-02-04 00:00:00,0
18194.181867,12612.159700000004,2023-02-05 00:00:00,0
18194.181867,12507.8466,2023-02-06 00:00:00,0
18194.181867,12422.029699999997,2023-02-07 00:00:00,0
18194.181867,12338.314600000002,2023-02-08 00:00:00,0
18194.181867,12249.124699999998,2023-02-09 00:00:00,0
18194.181867,12146.654700000001,2023-02-10 00:00:00,0
18194.181867,12069.988199999998,2023-02-11 00:00:00,0
18194.181867,12005.990499999994,2023-02-12 00:00:00,0
18194.181867,11955.7803,2023-02-13 00:00:00,0
18194.181867,11874.2745,2023-02-14 00:00:00,0
18194.181867,11861.0543,2023-02-15 00:00:00,0
18194.181867,11796.337900000002,2023-02-16 00:00:00,0
18194.181867,11722.8567,2023-02-17 00:00:00,0
18194.181867,11650.1251,2023-02-18 00:00:00,0
18194.181867,11614.5541,2023-02-19 00:00:00,0
18194.181867,11561.767100000001,2023-02-20 00:00:00,0
18194.181867,11500.5496,2023-02-21 00:00:00,0
18194.181867,11416.8491,2023-02-22 00:00:00,0
18194.181867,11323.290600000002,2023-02-23 00:00:00,0
18194.181867,11218.853799999999,2023-02-24 00:00:00,0
18194.181867,11117.2835,2023-02-25 00:00:00,0
18194.181867,11025.759300000002,2023-02-26 00:00:00,0
18194.181867,10916.377,2023-02-27 00:00:00,0
18194.181867,10824.3916,2023-02-28 00:00:00,0
18194.181867,10726.856700000002,2023-03-01 00:00:00,0
18194.181867,10625.2468,2023-03-02 00:00:00,0
18194.181867,10527.6842,2023-03-03 00:00:00,0
18194.181867,10495.9943,2023-03-04 00:00:00,0
18194.181867,10547.3032,2023-03-05 00:00:00,0
18224.984022999997,10559.4575,2023-03-06 00:00:00,0
18224.984022999997,10527.0947,2023-03-07 00:00:00,0
18224.984022999997,10543.749900000003,2023-03-08 00:00:00,0
18224.984022999997,10627.630700000002,2023-03-09 00:00:00,0
18224.984022999997,10615.462899999999,2023-03-10 00:00:00,0
18224.984022999997,10802.607999999998,2023-03-11 00:00:00,0
18224.984022999997,10954.9585,2023-03-12 00:00:00,0
18224.984022999997,11085.816100000002,2023-03-13 00:00:00,0
18224.984022999997,11123.1138,2023-03-14 00:00:00,0
18224.984022999997,11153.634,2023-03-15 00:00:00,0
18224.984022999997,11181.429800000002,2023-03-16 00:00:00,0
18224.984022999997,11212.081399999995,2023-03-17 00:00:00,0
18224.984022999997,11236.729599999999,2023-03-18 00:00:00,0
18224.984022999997,11255.928100000001,2023-03-19 00:00:00,0
18224.984022999997,11244.0309,2023-03-20 00:00:00,0
18224.984022999997,11192.309299999997,2023-03-21 00:00:00,0
18224.984022999997,11126.540799999999,2023-03-22 00:00:00,0
18224.984022999997,11091.312,2023-03-23 00:00:00,0
18224.984022999997,11073.271900000002,2023-03-24 00:00:00,0
18224.984022999997,11076.483,2023-03-25 00:00:00,0
18224.984022999997,11085.322100000001,2023-03-26 00:00:00,0
18224.984022999997,11065.403699999997,2023-03-27 00:00:00,0
18224.984022999997,11036.237100000002,2023-03-28 00:00:00,0
18224.984022999997,10992.2706,2023-03-29 00:00:00,0
18224.984022999997,10940.19,2023-03-30 00:00:00,0
18224.984022999997,10913.3655,2023-03-31 00:00:00,0
18224.984022999997,10881.872,2023-04-01 00:00:00,0
18224.984022999997,10946.88,2023-04-02 00:00:00,0
18224.984022999997,10932.068000000001,2023-04-03 00:00:00,0
18222.882669,10889.2303,2023-04-04 00:00:00,0
18222.882669,10836.8496,2023-04-05 00:00:00,0
18222.882669,10851.3418,2023-04-06 00:00:00,0
18222.882669,10891.102499999999,2023-04-07 00:00:00,0
18222.882669,10911.8609,2023-04-08 00:00:00,0
18222.882669,10899.328699999998,2023-04-09 00:00:00,0
18222.882669,10847.558099999998,2023-04-10 00:00:00,0
18222.882669,10812.418399999999,2023-04-11 00:00:00,0
18222.882669,10774.1378,2023-04-12 00:00:00,0
18222.882669,10720.587399999999,2023-04-13 00:00:00,0
18222.882669,10647.2288,2023-04-14 00:00:00,0
18222.882669,10584.238500000001,2023-04-15 00:00:00,0
18222.882669,10615.689900000001,2023-04-16 00:00:00,0
18222.882669,10700.9818,2023-04-17 00:00:00,0
18222.882669,10778.173799999999,2023-04-18 00:00:00,0
18222.882669,10758.360800000002,2023-04-19 00:00:00,0
18222.882669,10743.2761,2023-04-20 00:00:00,0
18222.882669,10747.317,2023-04-21 00:00:00,0
18222.882669,10780.592499999999,2023-04-22 00:00:00,0
18222.882669,10834.814699999999,2023-04-23 00:00:00,0
18222.882669,10876.6602,2023-04-24 00:00:00,0
18222.882669,10898.172999999999,2023-04-25 00:00:00,0
18222.882669,10961.1701,2023-04-26 00:00:00,0
18222.882669,10980.244700000003,2023-04-27 00:00:00,0
18222.882669,11118.858700000003,2023-04-28 00:00:00,0
18222.882669,11188.797300000002,2023-04-29 00:00:00,0
18222.882669,11318.139,2023-04-30 00:00:00,0
18222.882669,11341.7188,2023-05-01 00:00:00,0
18222.882669,11306.8363,2023-05-02 00:00:00,0
18222.882669,11237.833299999998,2023-05-03 00:00:00,0
18222.882669,11172.138700000001,2023-05-04 00:00:00,0
18222.882669,11086.370000000003,2023-05-05 00:00:00,0
18222.882669,11010.0879,2023-05-06 00:00:00,0
18222.882669,10961.3845,2023-05-07 00:00:00,0
18222.882669,10888.724699999999,2023-05-08 00:00:00,0
18222.882669,10814.905700000001,2023-05-09 00:00:00,0
18222.882669,10769.638899999998,2023-05-10 00:00:00,0
18236.090996999996,10742.722,2023-05-11 00:00:00,0
18236.090996999996,10699.8395,2023-05-12 00:00:00,0
18236.090996999996,10661.294800000001,2023-05-13 00:00:00,0
18236.090996999996,10659.7707,2023-05-14 00:00:00,0
18236.090996999996,10647.2551,2023-05-15 00:00:00,0
18236.090996999996,10621.7773,2023-05-16 00:00:00,0
18236.090996999996,10667.1169,2023-05-17 00:00:00,0
18236.090996999996,10625.494200000001,2023-05-18 00:00:00,0
18236.090996999996,10604.484800000002,2023-05-19 00:00:00,0
18236.090996999996,10635.736200000001,2023-05-20 00:00:00,0
18236.090996999996,10683.535999999998,2023-05-21 00:00:00,0
18236.090996999996,10755.9677,2023-05-22 00:00:00,0
18236.090996999996,10898.637999999995,2023-05-23 00:00:00,0
18236.090996999996,10993.144499999999,2023-05-24 00:00:00,0
18236.090996999996,11149.7665,2023-05-25 00:00:00,0
18236.090996999996,11339.520900000001,2023-05-26 00:00:00,0
18236.090996999996,11454.478799999999,2023-05-27 00:00:00,0
18236.090996999996,11630.6244,2023-05-28 00:00:00,0
18236.090996999996,11760.035,2023-05-29 00:00:00,0
18237.183029999997,11885.088400000002,2023-05-30 00:00:00,0
18237.183029999997,11931.9169,2023-05-31 00:00:00,0
18237.183029999997,12133.171799999998,2023-06-01 00:00:00,0
18237.183029999997,12196.4041,2023-06-02 00:00:00,0
18237.183029999997,12192.102299999999,2023-06-03 00:00:00,0
18237.183029999997,12203.6207,2023-06-04 00:00:00,0
18237.183029999997,12311.885699999999,2023-06-05 00:00:00,0
18120.350469999998,12337.887100000002,2023-06-06 00:00:00,0
18120.350469999998,12362.246899999998,2023-06-07 00:00:00,0
18120.350469999998,12481.5858,2023-06-08 00:00:00,0
18120.350469999998,12547.341699999997,2023-06-09 00:00:00,0
18120.350469999998,12582.072300000002,2023-06-10 00:00:00,0
18120.350469999998,12689.087599999999,2023-06-11 00:00:00,0
18120.350469999998,12697.606399999997,2023-06-12 00:00:00,0
18120.350469999998,12660.159,2023-06-13 00:00:00,0
18120.350469999998,12641.700200000001,2023-06-14 00:00:00,0
18120.350469999998,12660.406500000001,2023-06-15 00:00:00,0
18120.350469999998,12701.833299999998,2023-06-16 00:00:00,0
18120.350469999998,12753.441999999997,2023-06-17 00:00:00,0
18120.350469999998,12815.314900000001,2023-06-18 00:00:00,0
18120.350469999998,12829.7702,2023-06-19 00:00:00,0
18120.350469999998,12800.616499999996,2023-06-20 00:00:00,0
18120.350469999998,12773.2018,2023-06-21 00:00:00,0
18120.350469999998,12769.646500000003,2023-06-22 00:00:00,0
18120.350469999998,12791.815500000002,2023-06-23 00:00:00,0
18120.350469999998,12863.8697,2023-06-24 00:00:00,0
18120.350469999998,12972.141599999997,2023-06-25 00:00:00,0
18120.350469999998,13116.0741,2023-06-26 00:00:00,0
18120.350469999998,13135.9415,2023-06-27 00:00:00,0
18120.350469999998,13132.322600000003,2023-06-28 00:00:00,0
18120.350469999998,13126.770599999994,2023-06-29 00:00:00,0
18120.350469999998,13123.953900000002,2023-06-30 00:00:00,0
18120.350469999998,13117.035,2023-07-01 00:00:00,0
18120.350469999998,13222.958400000001,2023-07-02 00:00:00,0
18120.350469999998,13279.817400000002,2023-07-03 00:00:00,0
18120.350469999998,13322.2922,2023-07-04 00:00:00,0
18120.350469999998,13341.076799999997,2023-07-05 00:00:00,0
18120.350469999998,13396.801599999999,2023-07-06 00:00:00,0
18120.350469999998,13484.663799999998,2023-07-07 00:00:00,0
18120.350469999998,13553.211,2023-07-08 00:00:00,0
18120.350469999998,13603.010799999998,2023-07-09 00:00:00,0
18120.350469999998,13678.619999999999,2023-07-10 00:00:00,0
18120.350469999998,13690.4049,2023-07-11 00:00:00,0
18139.296454,13707.907899999997,2023-07-12 00:00:00,0
18139.296454,13713.881800000003,2023-07-13 00:00:00,0
18139.296454,13850.692899999998,2023-07-14 00:00:00,0
18139.296454,13918.5127,2023-07-15 00:00:00,0
18139.296454,14062.969699999998,2023-07-16 00:00:00,0
18139.296454,14288.5333,2023-07-17 00:00:00,0
18139.296454,14433.3426,2023-07-18 00:00:00,0
18139.296454,14548.735799999999,2023-07-19 00:00:00,0
18139.296454,14587.5968,2023-07-20 00:00:00,0
18139.296454,14653.3976,2023-07-21 00:00:00,0
18139.296454,14700.382999999998,2023-07-22 00:00:00,0
18139.296454,14712.869000000002,2023-07-23 00:00:00,0
18139.296454,14743.859499999999,2023-07-24 00:00:00,0
18139.296454,14734.690400000001,2023-07-25 00:00:00,0
18139.296454,14735.583,2023-07-26 00:00:00,0
18139.296454,14741.1336,2023-07-27 00:00:00,0
18139.296454,14737.136700000001,2023-07-28 00:00:00,0
18139.296454,14721.583700000001,2023-07-29 00:00:00,0
18139.296454,14737.153699999999,2023-07-30 00:00:00,0
18165.588219,14756.1446,2023-07-31 00:00:00,0
18165.588219,14791.9849,2023-08-01 00:00:00,0
18165.588219,14813.6645,2023-08-02 00:00:00,0
18165.588219,14807.280400000003,2023-08-03 00:00:00,0
18165.588219,14773.9595,2023-08-04 00:00:00,0
18165.588219,14797.681199999997,2023-08-05 00:00:00,0
18165.588219,14795.167899999999,2023-08-06 00:00:00,0
18165.588219,14813.0717,2023-08-07 00:00:00,0
18181.549294,14799.368999999997,2023-08-08 00:00:00,0
18181.549294,14806.507900000002,2023-08-09 00:00:00,0
18181.549294,14776.772199999998,2023-08-10 00:00:00,0
18181.549294,14771.992599999998,2023-08-11 00:00:00,0
18181.549294,14787.0141,2023-08-12 00:00:00,0
18181.549294,14832.0682,2023-08-13 00:00:00,0
18183.123178,14825.5093,2023-08-14 00:00:00,0
18183.123178,14865.2484,2023-08-15 00:00:00,0
18183.123178,14873.8719,2023-08-16 00:00:00,0
18183.123178,14863.986500000003,2023-08-17 00:00:00,0
18183.123178,14881.701199999998,2023-08-18 00:00:00,0
18183.123178,14849.639299999999,2023-08-19 00:00:00,0
18183.123178,14886.847999999998,2023-08-20 00:00:00,0
18183.123178,14943.970199999996,2023-08-21 00:00:00,0
18183.123178,15144.039600000002,2023-08-22 00:00:00,0
18183.123178,15148.6751,2023-08-23 00:00:00,0
18183.123178,15112.409599999997,2023-08-24 00:00:00,0
18183.123178,15088.841199999999,2023-08-25 00:00:00,0
18183.123178,15053.214100000003,2023-08-26 00:00:00,0
18183.123178,15003.528300000002,2023-08-27 00:00:00,0
18183.123178,14919.4411,2023-08-28 00:00:00,0
18183.123178,14854.1488,2023-08-29 00:00:00,0
18183.123178,14761.3845,2023-08-30 00:00:00,0
18183.123178,14684.689699999999,2023-08-31 00:00:00,0
18183.123178,14606.599400000003,2023-09-01 00:00:00,0
18183.123178,14559.3001,2023-09-02 00:00:00,0
18183.123178,14552.272899999998,2023-09-03 00:00:00,0
18183.123178,14539.564900000003,2023-09-04 00:00:00,0
18183.123178,14483.401200000002,2023-09-05 00:00:00,0
18183.123178,14414.782299999999,2023-09-06 00:00:00,0
18183.123178,14332.5976,2023-09-07 00:00:00,0
18183.123178,14248.282899999998,2023-09-08 00:00:00,0
18183.123178,14201.020199999999,2023-09-09 00:00:00,0
18183.123178,14229.0984,2023-09-10 00:00:00,0
18183.123178,14328.458099999996,2023-09-11 00:00:00,0
18183.123178,14359.607300000001,2023-09-12 00:00:00,0
17562.045960000003,13707.3382,2023-09-13 00:00:00,0
17562.045960000003,13700.3354,2023-09-14 00:00:00,0
17562.045960000003,13668.805200000004,2023-09-15 00:00:00,0
17562.045960000003,13629.0393,2023-09-16 00:00:00,0
17562.045960000003,13652.333400000001,2023-09-17 00:00:00,0
17562.045960000003,13605.124499999996,2023-09-18 00:00:00,0
17562.045960000003,13538.957100000001,2023-09-19 00:00:00,0
17562.045960000003,13483.318599999997,2023-09-20 00:00:00,0
17562.045960000003,13419.0893,2023-09-21 00:00:00,0
17562.045960000003,13344.391500000003,2023-09-22 00:00:00,0
17562.045960000003,13302.711099999999,2023-09-23 00:00:00,0
17562.045960000003,13312.809999999998,2023-09-24 00:00:00,0
17562.045960000003,13246.430699999997,2023-09-25 00:00:00,0
17562.045960000003,13196.392099999995,2023-09-26 00:00:00,0
17562.045960000003,13121.042800000003,2023-09-27 00:00:00,0
17562.045960000003,13058.9101,2023-09-28 00:00:00,0
17562.045960000003,13003.772500000003,2023-09-29 00:00:00,0
17562.045960000003,12940.305699999999,2023-09-30 00:00:00,0
17562.045960000003,12959.939,2023-10-01 00:00:00,0
17562.045960000003,12919.690900000001,2023-10-02 00:00:00,0
17562.045960000003,12872.172799999998,2023-10-03 00:00:00,0
17562.045960000003,12859.655499999997,2023-10-04 00:00:00,0
17562.045960000003,12829.991000000002,2023-10-05 00:00:00,0
17562.045960000003,12809.968299999995,2023-10-06 00:00:00,0
17562.045960000003,12832.8278,2023-10-07 00:00:00,0
17562.045960000003,12892.561700000002,2023-10-08 00:00:00,0
17562.045960000003,12861.337600000003,2023-10-09 00:00:00,0
17562.045960000003,12853.4875,2023-10-10 00:00:00,0
17563.12384,12837.233500000002,2023-10-11 00:00:00,0
17563.12384,12791.3378,2023-10-12 00:00:00,0
